figure_id,token_id,type,word,sentence_id,left_edge,right_edge,tag,tag_equiv,depth,stem
383,5,Chiasmus,on,114,13,15,IN,IN,4,on
383,6,Chiasmus,every,114,15,20,DT,DT,2,everi
383,7,Chiasmus,one,114,20,23,NN,NN,2,on
384,0,Oxymoron,address,28,13,20,VB,VB,2,address
384,1,Oxymoron,issue,28,24,29,NN,NN,1,issu
385,0,Oxymoron,addressing,31,29,39,VBG,VB,2,address
385,1,Oxymoron,issue,31,43,48,NN,NN,1,issu
386,0,Oxymoron,variation,50,56,65,NN,NN,6,variat
386,1,Oxymoron,of,50,65,67,IN,IN,6,of
386,2,Oxymoron,same,50,67,71,JJ,JJ,4,same
387,0,Oxymoron,give,56,67,71,VB,VB,7,give
387,1,Oxymoron,guidance,56,77,85,NN,NN,5,guidanc
388,0,Oxymoron,address,62,33,40,VB,VB,4,address
388,1,Oxymoron,issue,62,43,48,NN,NN,2,issu
389,0,Oxymoron,have,66,42,46,VB,VB,2,have
389,1,Oxymoron,it,66,46,48,PRP,WP,1,it
390,0,Oxymoron,determine,79,145,154,VB,VB,5,determin
390,1,Oxymoron,the,79,154,157,DT,DT,4,the
390,2,Oxymoron,reasons,79,157,164,NNS,NN,4,reason
390,3,Oxymoron,for,79,164,167,IN,IN,4,for
390,4,Oxymoron,a,79,167,168,DT,DT,2,a
390,5,Oxymoron,termination,79,168,179,NN,NN,2,termin
391,0,Oxymoron,address,80,13,20,VB,VB,20,address
391,1,Oxymoron,issue,80,23,28,NN,NN,18,issu
392,0,Oxymoron,lives,81,148,153,NNS,NN,13,live
392,1,Oxymoron,living,81,160,166,VBG,VB,12,live
393,0,Oxymoron,leave,91,1,6,VBP,VB,24,leav
393,1,Oxymoron,my,91,6,8,PRP$,WP,23,my
393,2,Oxymoron,personal,91,8,16,JJ,JJ,23,person
393,3,Oxymoron,and,91,16,19,CC,CC,23,and
393,4,Oxymoron,political,91,19,28,JJ,JJ,23,polit
393,5,Oxymoron,views,91,28,33,NNS,NN,23,view
393,6,Oxymoron,outside,91,33,40,IN,IN,23,outsid
393,7,Oxymoron,the,91,40,43,DT,DT,22,the
393,8,Oxymoron,door,91,43,47,NN,NN,22,door
394,0,Oxymoron,expressed,95,72,81,VBN,VB,5,express
394,1,Oxymoron,in,95,81,83,IN,IN,4,in
394,2,Oxymoron,a,95,83,84,DT,DT,2,a
394,3,Oxymoron,number,95,84,90,NN,NN,2,number
395,0,Oxymoron,mental,99,30,36,JJ,JJ,2,mental
395,1,Oxymoron,health,99,36,42,NN,NN,2,health
396,0,Oxymoron,mental,102,23,29,JJ,JJ,2,mental
396,1,Oxymoron,health,102,29,35,NN,NN,2,health
397,0,Oxymoron,substantive,115,67,78,JJ,JJ,4,substant
397,1,Oxymoron,issue,115,78,83,NN,NN,4,issu
